"SDATE","STIME","EDATE","ETIME","PROG","DURATION","FINISHED","RECDATE","RECTIME","ID","QSCORE","DOB","RESIDENT","ZIPCODE","RACE","ETHNICITY","GENDER","INCOME","EDUCATION","DEGREE","TWS","COURSE","COURSETIME","SELFTITLE","BIOTIME","ACTIVITY","ACTIVITYfill","othACTIVITY","AFFILIATE","AFFILIATEfill","othAFFILIATE","CONTACT","FIELD","COLLECT","HANDLE","STATE","PPE","PPETIME","COUNTIES","LICENSE","PIGS","BRUCE","CWD","FLUAL","FLU","COVID","COVIDSPILL","RABIESAL","RABIES","TURKEY","CWDAL","BATS","PPEREQ","EHD","DARWIN","POPRED","POPPLAN","SURVEY","VACCINE","PREVAL","DIVERSE","CONSEQ","CLIMATE","EDREQ","INFO","HANDSON","ACCESS","SOURCE","SOURCEfill","othSOURCE","INTEREST","FREEINFO","FREEINFOfill","othFREEINFO","TOPICS","TOPICSfill","othTOPICS","QSNCS","DURATIONmin","AGEnum","AGE","AGEint","LOCATION","AGEbin","RACEbin","GENDERbin","INCOMEbin","EDUCATIONbin","DEGREEbin","TWSbin","COURSEbin","SELFTITLEbin","LICENSEbin","COURSETIMEbin","BIOTIMEbin","PIGScorr","PIGScert","BRUCEcorr","BRUCEcert","CWDcorr","CWDcert","FLUALcorr","FLUALcert","FLUcorr","FLUcert","COVIDcorr","COVIDcert","COVIDSPILLcorr","COVIDSPILLcert","RABIESALcorr","RABIESALcert","RABIEScorr","RABIEScert","TURKEYcorr","TURKEYcert","CORRECTnum","CERTAINnum","CORRECTmed","CORRECTavg","CERTAINmed","CERTAINavg","CWDALatt","BATSatt","PPEREQatt","EHDatt","POPPLANatt","SURVEYatt","VACCINEatt","PREVALatt","DIVERSEatt","CONSEQatt","CLIMATEatt","EDREQatt","INFOatt","DARWINatt","POPREDatt","HANDSONatt","CWDALattnum","BATSattnum","PPEREQattnum","EHDattnum","POPPLANattnum","SURVEYattnum","VACCINEattnum","PREVALattnum","DIVERSEattnum","CONSEQattnum","CLIMATEattnum","EDREQattnum","INFOattnum","DARWINattnum","POPREDattnum","HANDSONattnum","ATTITUDEnum","ATTITUDEbin","FAVnum","NEUTRALnum","UNFAVnum","FAVbin","NEUTRALbin","UNFAVbin","nCOUNTIES","nCOUNTIESbin","COLLECTbin","HANDLEbin","PPEbin","FIELDbin","STATEbin","CONTACTbin","COUNTIESbin","PRACnum","PRACbin","nSOURCE","nFREEINFO","EDREQedu","INFOedu","HANDSONedu","EDREQedunum","HANDSONedunum","INFOedunum","nTOPICS","FREEINFOedu","TOPICSedu","SOURCEedu","ACCESSedu","INTERESTedu","INFOnum","INFObin"
"5/21/2024","10:50:00 AM","5/21/2024","10:59:00 AM",100,542,TRUE,"5/21/2024","10:59:00 AM","R_5At4RPWPx4LUKm5",1,1968,"Yes","35503","White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes",">20 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",60,"Yes","Yes","Dead","Yes","Always (100%)","Fayette,Lamar,Lawrence,Marion,Walker,Winston","Yes","true","false","false","true","false","true","true","true","bites","bury","Strongly Disagree","Agree","Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Agree","Strongly Agree","Disagree","Strongly Agree","Agree","Strongly Disagree","Strongly Disagree","Agree","Agree","Agree","Yes","State Wildlife Agency","State Wildlife Agency","","Yes","One day virtual conference","One day virtual conference","","Influenza,Leptospirosis,Vector borne diseases","Influenza,Leptospirosis,Vector borne diseases","","",9.03333333333333,56,56,"50–59","Walker County",1,1,1,0,1,1,0,0,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,10,1,1,0,0,"Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Unfavorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Unfavorable",0,2,2,0,2,2,0,2,2,0,0,2,2,2,2,0,20,0,10,0,6,1,0,1,6,6,1,1,0,1,0,1,1,5,1,1,1,"More","More","Less",2,0,0,3,1,0,0,1,2,6,0
"5/17/2024","7:55:00 AM","5/17/2024","8:08:00 AM",100,782,TRUE,"5/17/2024","8:08:00 AM","R_5copT9PFYDi6zKg",0.800000012,1989,"Yes","36330","White","No","Male","$90,001-100,000","Graduate or Professional School","Yes","No","Yes","<5 years","Yes","1-5 years","Other","Land/Wildlife Management","Damage Management","Federal Government","Federal Government","","Daily",90,"Yes","Yes","Dead","Yes","Always (100%)","Coffee,Covington,Dale,Geneva","No","true","true","true","true","false","true","i don't know","true","bites","i don't know","Disagree","Agree","Agree","Disagree","Disagree","Disagree","Neutral","Agree","Agree","Neutral","Agree","Agree","Neutral","Strongly Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Influenza,CWD","Influenza,CWD","","Due to nation-wide changing population dynamics causing increase contact with wildlife, the sociological landscape decreasing people�s kNowledge of wildlife, and increased impact of diseases on populations and livestock; kNowledge of wildlife diseases among biologist will be critical in the future. ",13.0333333333333,35,35,"30–39","Coffee County",0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,5,10,0,0,0,0,"Unfavorable","Favorable","Favorable","Unfavorable","Neutral","Favorable","Favorable","Neutral","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable","Favorable","Unfavorable",0,2,2,0,1,2,2,1,2,2,1,2,2,2,2,0,23,1,10,3,3,1,0,0,4,4,1,1,0,1,0,1,1,5,1,3,1,"More","More","Less",2,0,0,2,1,0,1,1,2,7,0
"6/2/2024","4:00:00 AM","6/2/2024","4:07:00 AM",100,392,TRUE,"6/2/2024","4:07:00 AM","R_5eeqoDzUjslQfe2",1,2001,"Yes","35749","White","No","Male","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","<5 years","Yes","<1 year","Land/Wildlife Management","Land/Wildlife Management","","Private Industry","Private Industry","","Daily",100,"Yes","Yes","Dead","Yes","Always (100%)","Madison","Yes","true","i don't know","false","true","false","true","true","false","bites","field dress and consumption","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Disagree","Disagree","Strongly Agree","Strongly Agree","Disagree","Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Agree","Strongly Agree","No","State Wildlife Agency,Academic Publications","State Wildlife Agency,Academic Publications","","Yes","One day in-person conference","One day in-person conference","","Rabies,Influenza,CWD,SarsCoV2","Rabies,Influenza,CWD,SarsCoV2","","",6.53333333333333,23,23,"20–29","Madison County",0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,7,10,1,1,0,0,"Unfavorable","Favorable","Favorable","Unfavorable","Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Favorable","Unfavorable",0,2,2,0,0,2,2,0,2,0,2,2,2,2,2,0,20,0,10,0,6,1,0,1,1,1,1,1,0,1,0,1,0,4,1,2,1,"More","More","Less",2,0,0,4,1,1,0,0,2,6,0
"5/29/2024","12:40:00 PM","5/29/2024","1:25:00 AM",100,2705,TRUE,"5/29/2024","1:25:00 AM","R_5kFXfaUZucvwtqw",0.899999976,1975,"Yes","35633","White","No","Male","$50,001-60,000","High school graduate/GED","No","No","No","","No",">20 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Rarely",80,"Yes","Yes","Dead","Yes","Always (100%)","Colbert,Lauderdale","No","true","false","false","true","false","true","true","true","bites","i don't know","Neutral","Agree","Agree","Strongly Disagree","Neutral","Disagree","Agree","Agree","Neutral","Neutral","Neutral","Disagree","Strongly Disagree","Agree","Agree","Neutral","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Unsure","One day virtual conference","One day virtual conference","","CWD","CWD","","",45.0833333333333,49,49,"40–49","Lauderdale County",1,1,1,0,0,0,0,0,0,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,10,1,1,0,0,"Neutral","Favorable","Favorable","Unfavorable","Favorable","Favorable","Neutral","Neutral","Neutral","Unfavorable","Unfavorable","Favorable","Favorable","Neutral","Favorable","Neutral",1,2,2,0,2,2,1,1,1,0,0,2,2,1,2,1,20,0,7,6,3,0,1,0,2,2,1,1,0,1,0,0,0,3,1,3,1,"More","More","Neutral",2,1,0,1,1,0,1,1,1,7,0
"5/16/2024","7:40:00 AM","5/16/2024","9:18:00 AM",100,5874,TRUE,"5/16/2024","9:18:00 AM","R_5mxRuKUOMKyQZb3",0.899999976,2000,"Yes","36832","White","No","Female","$20,001-30,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","No","<1 year","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Weekly",40,"Yes","Yes","Dead","Yes","Always (100%)","Dallas,Greene,Hale,Marengo,Perry","Yes","true","i don't know","false","true","false","i don't know","i don't know","true","bites","ignore","Strongly Disagree","Agree","Agree","Disagree","Strongly Disagree","Disagree","Neutral","Strongly Agree","Agree","Neutral","Agree","Disagree","Strongly Agree","Strongly Agree","Neutral","Disagree","No","State Wildlife Agency,Academic Publications,Social Media","State Wildlife Agency,Academic Publications,Social Media","","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,One Health,Other","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,One Health,Other","white Nose syndrome fugal disease","",97.9,24,24,"20–29","Lee County",0,1,0,0,1,1,0,0,0,1,NA,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,5,10,0,0,0,0,"Unfavorable","Favorable","Favorable","Unfavorable","Neutral","Favorable","Favorable","Neutral","Favorable","Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable",0,2,2,0,1,2,2,1,2,0,2,2,1,2,2,2,23,1,10,3,3,1,0,0,5,5,1,1,0,0,0,1,1,4,1,3,1,"More","Neutral","More",2,2,1,8,1,1,1,0,2,10,1
"5/21/2024","3:50:00 AM","5/21/2024","4:10:00 AM",100,1174,TRUE,"5/21/2024","4:10:00 AM","R_5sSeoSfekmF7uHo",0.899999976,1998,"Yes","35640","White","No","Male","$70,001-80,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","No","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",80,"Yes","Yes","Dead","Yes","Always (100%)","Cullman,Franklin,Lawrence,Limestone,Morgan,Winston","Yes","true","i don't know","false","true","false","i don't know","i don't know","i don't know","bites","ignore","Strongly Disagree","Neutral","Disagree","Neutral","Disagree","Disagree","Agree","Strongly Agree","Agree","Disagree","Disagree","Disagree","Neutral","Neutral","Agree","Agree","No","State Wildlife Agency","State Wildlife Agency","","Yes","One day in-person conference","One day in-person conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2,One Health","","For clarity on my experience, I am Not a certified wildlife biologist. I do have a bachelor's degree in biology (focus in ecology and field biology). I am a biologist aide for the state and I collect numerous disease samples from both wild pigs and deer.",19.5666666666667,26,26,"20–29","Morgan County",0,1,1,0,1,1,0,0,0,1,NA,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,5,10,0,0,0,0,"Unfavorable","Neutral","Unfavorable","Neutral","Favorable","Favorable","Favorable","Unfavorable","Unfavorable","Unfavorable","Neutral","Neutral","Favorable","Favorable","Favorable","Unfavorable",0,1,0,1,2,2,2,0,0,0,1,1,2,2,2,0,16,0,6,4,6,0,1,1,6,6,1,1,0,1,0,1,1,5,1,1,1,"Neutral","More","Less",1,0,0,8,1,1,0,0,2,5,0
"5/23/2024","12:33:00 PM","5/23/2024","12:50:00 PM",100,1025,TRUE,"5/23/2024","12:50:00 PM","R_6a8NaCJjnWomZse",0.600000024,1968,"Yes","36545","White","No","Male","$40,001-50,000","Technical/Vocational School","No","No","No","","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Daily",90,"Yes","Yes","Dead","Yes","Always (100%)","Clarke,Washington","Yes","true","false","false","true","false","i don't know","i don't know","true","bites","bury","Neutral","Agree","Strongly Agree","Neutral","Neutral","Agree","Strongly Agree","Neutral","Agree","Agree","Neutral","Disagree","Neutral","Agree","Agree","Strongly Agree","Yes","State Wildlife Agency","State Wildlife Agency","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Vector borne diseases,CWD,SarsCoV2","","I don�t have any major concerns in this general area.",17.0833333333333,56,56,"50–59","Clarke County",1,1,1,0,0,0,0,0,1,1,NA,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,6,10,0,0,0,0,"Neutral","Favorable","Favorable","Neutral","Favorable","Neutral","Favorable","Favorable","Neutral","Unfavorable","Neutral","Favorable","Favorable","Neutral","Unfavorable","Unfavorable",1,2,2,1,2,1,2,2,1,0,1,2,2,1,0,0,20,0,7,6,3,0,1,0,2,2,1,1,0,1,0,1,0,4,1,1,2,"More","More","Less",2,0,0,6,1,1,0,1,2,7,0
"5/29/2024","12:21:00 PM","5/29/2024","12:32:00 PM",100,627,TRUE,"5/29/2024","12:32:00 PM","R_6EARznQTyvLUbGj",0.899999976,1984,"Yes","35072","White","No","Male","$30,001-40,000","Some College/AA or AS (2-year degree)","No","No","Yes","5-10 years","No","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Daily",90,"Yes","Yes","Dead","Yes","Always (100%)","Chambers,Clay,Coosa,Randolph,Talladega,Tallapoosa","Yes","true","i don't know","false","true","false","i don't know","i don't know","true","bites","incinerate","Disagree","Neutral","Agree","Disagree","Disagree","Agree","Agree","Strongly Agree","Neutral","Strongly Agree","Strongly Agree","Agree","Agree","Agree","Neutral","Agree","Yes","State Wildlife Agency","State Wildlife Agency","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Rabies,CWD,SarsCoV2","Rabies,CWD,SarsCoV2","","",10.45,40,40,"40–49","Coosa County",1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,6,10,0,0,0,0,"Unfavorable","Neutral","Favorable","Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable","Favorable","Favorable","Neutral","Favorable","Unfavorable","Unfavorable",0,1,2,0,2,2,1,2,2,2,2,2,1,2,0,0,21,1,9,3,4,1,0,0,6,6,1,1,0,1,0,1,1,5,1,1,3,"More","Neutral","Less",2,0,1,3,1,0,0,1,2,7,0
"5/20/2024","7:43:00 AM","5/20/2024","7:54:00 AM",100,661,TRUE,"5/20/2024","7:54:00 AM","R_6m37Vwyaqqewby2",0.899999976,1994,"Yes","36051","White","No","Male","$80,001-90,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Monthly",70,"Yes","Yes","Dead","Yes","Always (100%)","Autauga,Bibb,Chilton,Elmore,Montgomery,Shelby","Yes","i don't know","i don't know","false","true","false","i don't know","i don't know","false","bites","bury","Strongly Disagree","Disagree","Strongly Agree","Disagree","Neutral","Disagree","Neutral","Strongly Agree","Agree","Neutral","Agree","Neutral","Agree","Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","One day in-person conference,One day virtual conference,Year-long once a month virtual conference","","Influenza,Vector borne diseases,CWD","Influenza,Vector borne diseases,CWD","","",11.0166666666667,30,30,"30–39","Autauga County",0,1,1,0,1,1,0,0,1,1,NA,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,5,10,0,0,0,0,"Unfavorable","Unfavorable","Favorable","Unfavorable","Neutral","Favorable","Favorable","Neutral","Favorable","Neutral","Favorable","Favorable","Favorable","Neutral","Favorable","Unfavorable",0,0,2,0,1,2,2,1,2,1,2,2,2,1,2,0,20,0,8,4,4,0,1,0,6,6,1,1,0,1,0,1,1,5,1,3,3,"More","More","Less",2,0,0,3,1,0,1,1,2,7,0
"5/24/2024","7:48:00 AM","5/24/2024","7:59:00 AM",100,651,TRUE,"5/24/2024","7:59:00 AM","R_72C5VfcbQdEmLp7",1,1994,"Yes","36330","White","No","Male","$80,001-90,000","College Graduate/BA or BS (4-year degree)","Yes","No","No","","Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Monthly",60,"Yes","Yes","Dead","Yes","Always (100%)","Coffee,Covington,Geneva","Yes","true","false","false","true","false","false","false","true","bites","incinerate","Neutral","Agree","Disagree","Disagree","Disagree","Neutral","Neutral","Agree","Agree","Agree","Neutral","Agree","Neutral","Agree","Neutral","Agree","Yes","State Wildlife Agency,Academic Publications,News Sources,Conferences","State Wildlife Agency,Academic Publications,News Sources,Conferences","","Yes","Year-long once a month virtual conference","Year-long once a month virtual conference","","Rabies,Influenza,CWD","Rabies,Influenza,CWD","","",10.85,30,30,"30–39","Coffee County",0,1,1,0,1,1,0,0,1,1,NA,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,8,10,1,1,0,0,"Neutral","Favorable","Unfavorable","Unfavorable","Neutral","Favorable","Favorable","Favorable","Neutral","Favorable","Neutral","Favorable","Neutral","Favorable","Neutral","Unfavorable",1,2,0,0,1,2,2,2,1,2,1,2,1,2,1,0,20,0,7,6,3,0,1,0,3,3,1,1,0,1,0,1,0,4,1,4,1,"More","Neutral","Less",2,0,1,3,1,0,1,1,2,8,0
"5/15/2024","11:41:00 AM","5/15/2024","11:49:00 AM",100,494,TRUE,"5/15/2024","11:49:00 AM","R_796lIRK8ECFLHXP",0.899999976,1990,"Yes","36874","White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","Yes","Yes","5-10 years","Yes","5-10 years","Land/Wildlife Management","Land/Wildlife Management","","Federal Government","Federal Government","","Weekly",20,"Yes","Yes","Dead","Yes","Always (100%)","Baldwin,Barbour,Bullock,Chambers,Cullman,Dale,Jefferson,Lee,Macon,Mobile,Montgomery,Russell,Tallapoosa","Yes","true","false","false","true","false","true","false","true","bites","incinerate","Disagree","Neutral","Agree","Strongly Disagree","Strongly Disagree","Agree","Strongly Disagree","Strongly Agree","Neutral","Neutral","Neutral","Agree","Neutral","Neutral","Agree","Agree","Yes","State Wildlife Agency,Academic Publications,Conferences,Other","State Wildlife Agency,Academic Publications,Conferences,Other","Professional Connections","Yes","One day in-person conference","One day in-person conference","","CWD,SarsCoV2,One Health","CWD,SarsCoV2,One Health","","",8.23333333333333,34,34,"30–39","Lee County",0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,9,10,1,1,0,0,"Unfavorable","Neutral","Favorable","Unfavorable","Unfavorable","Favorable","Neutral","Neutral","Neutral","Favorable","Neutral","Neutral","Favorable","Favorable","Unfavorable","Unfavorable",0,1,2,0,0,2,1,1,1,2,1,1,2,2,0,0,16,0,5,6,5,0,1,1,13,13,1,1,0,0,0,1,1,4,1,4,1,"Neutral","More","Less",1,0,0,3,1,0,1,1,2,6,0
"5/22/2024","2:07:00 AM","5/22/2024","2:17:00 AM",100,579,TRUE,"5/22/2024","2:17:00 AM","R_7DNTJuLmczsOduV",0.5,1988,"Yes","36360","White","No","Male","$90,001-100,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes",">10 years","Yes","10-20 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",70,"Yes","Yes","Dead","Yes","Always (100%)","Barbour,Bullock,Butler,Coffee,Covington,Dale,Elmore,Geneva,Henry,Houston,Lee,Lowndes,Macon,Marengo,Mobile,Monroe,Montgomery,Pike,Russell","Yes","true","true","false","true","false","true","true","true","bites","incinerate","Strongly Disagree","Agree","Neutral","Disagree","Disagree","Agree","Agree","Strongly Agree","Neutral","Agree","Strongly Agree","Agree","Strongly Disagree","Strongly Agree","Neutral","Agree","Yes","State Wildlife Agency,Academic Publications,News Sources,Conferences","State Wildlife Agency,Academic Publications,News Sources,Conferences","","Yes","One day in-person conference","One day in-person conference","","Other","Other","ASF","",9.65,36,36,"30–39","Dale County",0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,7,10,1,1,0,0,"Unfavorable","Favorable","Neutral","Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Favorable","Unfavorable","Favorable","Neutral","Favorable","Unfavorable","Unfavorable",0,2,1,0,2,2,1,2,2,2,0,2,1,2,0,0,19,0,8,3,5,0,0,1,19,19,1,1,0,1,0,1,1,5,1,4,1,"More","Neutral","Less",2,0,1,1,1,0,1,1,2,8,0
"5/20/2024","8:04:00 AM","5/20/2024","8:16:00 AM",100,662,TRUE,"5/20/2024","8:16:00 AM","R_7iGFxFyKMKXdE5z",1,1973,"Yes","35474","White","No","Male","$100,001+","College Graduate/BA or BS (4-year degree)","Yes","Yes","No","","Yes",">20 years","Land/Wildlife Management","Land/Wildlife Management","","Private Industry","Private Industry","","Daily",90,"Yes","Yes","Dead","Yes","Always (100%)","Hale,Pickens,Tuscaloosa","Yes","true","true","false","true","false","true","i don't know","true","bites","i don't know","Agree","Agree","Strongly Agree","Strongly Disagree","Strongly Disagree","Strongly Agree","Disagree","Agree","Neutral","Agree","Strongly Agree","Strongly Agree","Strongly Disagree","Strongly Agree","Strongly Agree","Neutral","Yes","Academic Publications,Conferences","Academic Publications,Conferences","","Yes","One day in-person conference","One day in-person conference","","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne diseases,CWD,SarsCoV2","","",11.0333333333333,51,51,"50–59","Hale County",1,1,1,0,1,1,1,0,1,1,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,6,10,0,0,0,0,"Favorable","Favorable","Favorable","Unfavorable","Unfavorable","Favorable","Neutral","Favorable","Favorable","Favorable","Unfavorable","Favorable","Favorable","Favorable","Unfavorable","Neutral",2,2,2,0,0,2,1,2,2,2,0,2,2,2,0,1,22,1,10,2,4,1,0,0,3,3,1,1,0,1,0,1,0,4,1,2,1,"More","More","Neutral",2,1,0,7,1,1,0,1,2,8,0
"5/21/2024","10:51:00 AM","5/21/2024","11:21:00 AM",100,1767,TRUE,"5/21/2024","11:21:00 AM","R_7kOoZ6NeP5yYdFo",0.699999988,1973,"Yes","36251","White","No","Male","$60,001-70,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes",">10 years","Yes","10-20 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",40,"Yes","Yes","Dead","Yes","Always (100%)","Calhoun,Clay,Coosa,Randolph,Saint Clair,Talladega","Yes","true","false","false","true","false","true","i don't know","true","bites","bury","Disagree","Neutral","Agree","Strongly Disagree","Disagree","Neutral","Neutral","Strongly Agree","Neutral","Agree","Neutral","Disagree","Neutral","Agree","Neutral","Agree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day virtual conference,Year-long once a month virtual conference","One day virtual conference,Year-long once a month virtual conference","","Other","Other","Lymphoproliferative disease","",29.45,51,51,"50–59","Clay County",1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,10,1,1,0,0,"Unfavorable","Neutral","Favorable","Unfavorable","Neutral","Favorable","Neutral","Favorable","Neutral","Unfavorable","Neutral","Favorable","Neutral","Favorable","Neutral","Unfavorable",0,1,2,0,1,2,1,2,1,0,1,2,1,2,1,0,17,0,5,7,4,0,1,0,6,6,1,1,0,0,0,1,1,4,1,3,2,"More","Neutral","Less",2,0,1,1,1,0,1,1,2,8,0
"5/23/2024","11:35:00 AM","5/23/2024","11:45:00 AM",100,599,TRUE,"5/23/2024","11:45:00 AM","R_7mA9FnbkpuWksaB",0.800000012,1995,"Yes","35768","White","No","Male","$50,001-60,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","5-10 years","Yes","1-5 years","Land/Wildlife Management","Land/Wildlife Management","","State/Provincial Government","State/Provincial Government","","Weekly",80,"Yes","Yes","Dead","Yes","Always (100%)","Calhoun,Cherokee,Jackson","Yes","true","false","false","true","false","true","i don't know","true","bites","place in a dumpster","Disagree","Agree","Agree","Neutral","Neutral","Disagree","Agree","Strongly Agree","Neutral","Agree","Agree","Neutral","Neutral","Agree","Agree","Agree","Yes","State Wildlife Agency,Academic Publications,Conferences","State Wildlife Agency,Academic Publications,Conferences","","Yes","One day virtual conference","One day virtual conference","","Rabies,Vector borne diseases,CWD","Rabies,Vector borne diseases,CWD","","",9.98333333333333,29,29,"20–29","Jackson County",0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,7,10,1,1,0,0,"Unfavorable","Favorable","Favorable","Neutral","Favorable","Favorable","Neutral","Favorable","Favorable","Neutral","Neutral","Favorable","Favorable","Neutral","Favorable","Unfavorable",0,2,2,1,2,2,1,2,2,1,1,2,2,1,2,0,23,1,9,5,2,1,1,0,3,3,1,1,0,1,0,1,0,4,1,3,1,"More","More","Less",2,0,0,3,1,0,1,1,2,7,0
"5/17/2024","7:06:00 AM","5/17/2024","7:14:00 AM",100,482,TRUE,"5/17/2024","7:14:00 AM","R_7QrdwJcIgsVbD38",0.699999988,1998,"Yes","36832","White","No","Male","$0-20,000","College Graduate/BA or BS (4-year degree)","Yes","No","Yes","<5 years","Yes","1-5 years","Research","Research","","Academic/Research Institution","Academic/Research Institution","","Monthly",50,"Yes","Yes","Dead","Yes","Always (100%)","Hale,Lee","Yes","true","false","false","true","false","true","true","i don't know","bites","incinerate","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Agree","Agree","Disagree","Agree","Disagree","Agree","Agree","Agree","Disagree","No","Academic Publications,Conferences","Academic Publications,Conferences","","Yes","One day in-person conference,One day virtual conference","One day in-person conference,One day virtual conference","","Rabies,Influenza,Vector borne diseases,CWD","Rabies,Influenza,Vector borne diseases,CWD","","",8.03333333333333,26,26,"20–29","Lee County",0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,8,10,1,1,0,0,"Unfavorable","Unfavorable","Unfavorable","Unfavorable","Unfavorable","Favorable","Favorable","Unfavorable","Favorable","Unfavorable","Favorable","Favorable","Favorable","Favorable","Favorable","Favorable",0,0,0,0,0,2,2,0,2,0,2,2,2,2,2,2,18,0,9,0,7,1,0,1,2,2,1,1,0,1,0,1,0,4,1,2,2,"More","More","More",2,2,0,4,1,1,0,0,2,8,0
