COMPLETE,ID,QSCORE,DOB,AGE,RESIDENT,ZIPCODE,RACE,ETHNICITY,GENDER,INCOME,EDUCATION,DEGREE,TWS,COURSE,COURSETIME,SELFTITLE,BIOTIME,ACTIVITY,AFFILIATE,CONTACT,FIELD,COLLECT,HANDLE,STATE,PPE,PPETIME,COUNTIES,LICENSE,PIGS,BRUCE,CWD,FLUAL,FLU,COVID,COVIDSPILL,RABIESAL,RABIES,TURKEY,CWDAL,BATS,PPEREQ,EHD,DARWIN,POPRED,POPPLAN,SURVEY,VACCINE,PREVAL,DIVERSE,CONSEQ,CLIMATE,EDREQ,INFO,HANDSON,ACCESS,SOURCE,INTEREST,FREEINFO,TOPICS,QSNCS
100,R_6Q5ZWB9e4LDrhHQ,1,1987,37,Yes,36832,White,No,Male,"$80,001-90,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,>10 years,Yes,10-20 years,Consulting,State/Provincial Government,Weekly,50,Yes,Yes,Dead,Yes,Usually (>75%),"Autauga,Barbour,Bullock,Chambers,Clay,Coosa,Dallas,Elmore,Lee,Macon,Montgomery,Pike,Randolph,Russell,Tallapoosa",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Neutral,Agree,Neutral,Agree,Agree,Neutral,Disagree,Agree,Neutral,Agree,No,"State and Federal Agencies,Academic Publications",Yes,"One day, in-person conference","Influenza,Leptospirosis,Raccoon roundworm,Vector borne",
100,R_6Gw6dnuRMm4QxWC,1,2004,20,Yes,36830,White,No,I prefer not to answer,"$50,001-60,000",High school graduate/GED,No,No,No,,No,<1 year,Land/Wildlife Management,Academic/Research Institution,Weekly,90,No,No,,Yes,Sometimes (25%-75%),Lee,No,TRUE,FALSE,TRUE,TRUE,I don't know,I don't know,I don't know,I don't know,Bites,Incinerate,Neutral,Neutral,Neutral,Agree,Disagree,Disagree,Neutral,Agree,Agree,Disagree,Neutral,Agree,Strongly Agree,Agree,Neutral,Agree,Yes,"Friends/Family,Academic Publications",Yes,"One day, in-person conference","Rabies,CWD,SarsCoV2",
100,R_58SsHJ4nN41MPbz,1,2003,21,Yes,36830,White,No,Female,"$70,001-80,000",High school graduate/GED,No,No,Yes,<5 years,Yes,1-5 years,Research,Academic/Research Institution,Weekly,50,Yes,Yes,Alive - Not Sedated,Yes,Usually (>75%),"Chambers,Lee",Yes,TRUE,FALSE,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,Bites,I don't know,Neutral,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Agree,Neutral,Neutral,Yes,"State and Federal Agencies,Academic Publications,News Sources",Yes,"One day, virtual conference","Rabies,Vector borne,SarsCoV2",
100,R_302jCNSWwGXmxFe,0.899999976,1967,57,Yes,35616,White,No,Male,"$70,001-80,000",High school graduate/GED,No,No,No,,No,<1 year,Land/Wildlife Management,State/Provincial Government,Monthly,80,Yes,No,,Yes,Always (100%),"Colbert,Franklin,Lauderdale",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Incinerate,Disagree,Neutral,Strongly Agree,Neutral,Strongly Disagree,Disagree,Agree,Agree,Neutral,Agree,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference","Rabies,Influenza,CWD",I have no further questions or concerns.
100,R_1SkwRCLX6wCGt7y,0.899999976,1989,35,Yes,36420,White,No,Male,"$60,001-70,000",Graduate or Professional School,Yes,Yes,Yes,>10 years,Yes,10-20 years,Land/Wildlife Management,Federal Government,Monthly,40,No,No,,Yes,Usually (>75%),"Covington,Escambia",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Ignore,Strongly Disagree,Disagree,Strongly Agree,Disagree,Disagree,Neutral,Neutral,Strongly Agree,Agree,Agree,Strongly Agree,Neutral,Agree,Strongly Agree,Agree,Neutral,Yes,"State and Federal Agencies,News Sources,Conferences",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_6pFJzSCHqDBWYeP,0.699999988,1966,58,Yes,35674,White,No,Male,"$100,001+",Some College/AA or AS (2-year degree),No,No,No,,No,<1 year,Other,State/Provincial Government,Monthly,80,Yes,No,,Yes,Usually (>75%),"Colbert,Franklin,Lauderdale",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Neutral,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Neutral,Agree,Agree,Neutral,Neutral,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications",Yes,"Year-long, once a month, virtual conference","Rabies,Leptospirosis,Vector borne,CWD",
100,R_1CUHv1VQVYXTiOI,0.899999976,1977,47,Yes,35677,White,No,Male,"$90,001-100,000",High school graduate/GED,No,No,No,,No,<1 year,Land/Wildlife Management,State/Provincial Government,Rarely,90,No,No,,Yes,Always (100%),Lauderdale,Yes,TRUE,I don't know,FALSE,I don't know,I don't know,I don't know,I don't know,TRUE,Bites,Bury,Neutral,Neutral,Agree,Neutral,Neutral,Disagree,Agree,Neutral,Neutral,Agree,Agree,Agree,Strongly Disagree,Neutral,Neutral,Agree,Yes,State and Federal Agencies,Yes,"Year-long, once a month, virtual conference",CWD,
100,R_5TAUTsApjaUpcEY,0.899999976,1987,37,Yes,36830,White,No,Female,"$100,001+",Graduate or Professional School,Yes,No,No,,Yes,1-5 years,Research,Academic/Research Institution,Weekly,50,Yes,Yes,Alive - Not Sedated,Yes,Sometimes (25%-75%),Lee,No,TRUE,I don't know,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Blood,I don't know,Neutral,Agree,Agree,Neutral,Strongly Disagree,Disagree,Neutral,Strongly Agree,Neutral,Neutral,Agree,Disagree,Agree,Strongly Agree,Neutral,Disagree,No,"State and Federal Agencies,Academic Publications,News Sources,Conferences ",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Leptospirosis,Vector borne,One Health",
100,R_5cpwKqkAMG1MVON,0.800000012,2002,22,Yes,36830,White,No,Female,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,<5 years,Yes,<1 year,Education,Academic/Research Institution,Daily,90,No,Yes,Alive - Not Sedated,,,Lee,No,I don't know,I don't know,TRUE,I don't know,FALSE,I don't know,FALSE,TRUE,Blood,I don't know,Neutral,Disagree,Strongly Agree,Neutral,Disagree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Agree,Disagree,Strongly Agree,Strongly Agree,Neutral,Disagree,Yes,"State and Federal Agencies,Academic Publications",Yes,"One day, in-person conference","Rabies,Leptospirosis,Raccoon roundworm,CWD",
100,R_31r5JaaGXbNDlZL,,2001,23,Yes,36830,White,No,Female,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,No,No,,No,1-5 years,Research,Academic/Research Institution,Daily,10,No,Yes,Alive - Not Sedated,Yes,Usually (>75%),Lee,No,TRUE,I don't know,TRUE,TRUE,FALSE,I don't know,I don't know,I don't know,Bites,I don't know,Neutral,Neutral,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Strongly Agree,Disagree,Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Neutral,Disagree,No,State and Federal Agencies,Yes,"One day, virtual conference ","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health, Other","Asynchronous course, all diseases"
100,R_5eO09ZzdLfuoXgR,0.800000012,1971,53,Yes,36109,White,No,Female,"$90,001-100,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,5-10 years,Education,Nonprofit/Conservation Organization,Daily,10,No,Yes,Alive - Not Sedated,No,,Elmore,No,I don't know,I don't know,FALSE,TRUE,FALSE,I don't know,TRUE,I don't know,Bites,I don't know,Neutral,Disagree,Neutral,Neutral,Disagree,Disagree,Disagree,Agree,Neutral,Neutral,Agree,Disagree,Agree,Agree,Neutral,Neutral,No,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Vector borne,CWD,SarsCoV2",
100,R_30iTTbme947Y9K2,0.899999976,1980,44,Yes,36567,White,No,Male,"$90,001-100,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,10-20 years,Land/Wildlife Management,State/Provincial Government,Weekly,50,No,No,,Yes,Usually (>75%),"Baldwin,Clarke,Escambia,Mobile,Monroe,Washington",Yes,TRUE,FALSE,TRUE,TRUE,FALSE,I don't know,I don't know,I don't know,Blood,Incinerate,Disagree,Neutral,Agree,Disagree,Disagree,Disagree,Neutral,Agree,Agree,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Disagree,No,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference,Year-long, once a month, virtual conference",Other,all diseases
100,R_6EARznQTyvLUbGj,0.899999976,1984,40,Yes,35072,White,No,Male,"$30,001-40,000",Some College/AA or AS (2-year degree),No,No,Yes,5-10 years,No,5-10 years,Land/Wildlife Management,State/Provincial Government,Daily,90,Yes,Yes,Dead,Yes,Always (100%),"Chambers,Clay,Coosa,Randolph,Talladega,Tallapoosa",Yes,TRUE,I don't know,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,Incinerate,Disagree,Neutral,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Neutral,Agree,Yes,State and Federal Agencies,Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,CWD,SarsCoV2",
100,R_3SDqXbhQK9ZApoZ,0.899999976,1987,37,Yes,36022,White,No,Male,"$100,001+",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,10-20 years,Administration,State/Provincial Government,Monthly,10,Yes,Yes,Alive - Not Sedated,No,,"Autauga,Barbour,Dallas,Elmore,Escambia,Greene,Hale,Jackson,Lowndes,Marengo,Montgomery",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,FALSE,Bites,Bury,Strongly Disagree,Disagree,Neutral,Strongly Disagree,Strongly Disagree,Neutral,Agree,Strongly Agree,Neutral,Disagree,Neutral,Disagree,Neutral,Agree,Agree,Neutral,Yes,"State and Federal Agencies,Academic Publications,News Sources,Conferences",Yes,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_5kFXfaUZucvwtqw,0.899999976,1975,49,Yes,35633,White,No,Male,"$50,001-60,000",High school graduate/GED,No,No,No,,No,>20 years,Land/Wildlife Management,State/Provincial Government,Rarely,80,Yes,Yes,Dead,Yes,Always (100%),"Colbert,Lauderdale",No,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,I don't know,Neutral,Agree,Agree,Strongly Disagree,Neutral,Disagree,Agree,Agree,Neutral,Neutral,Neutral,Disagree,Strongly Disagree,Agree,Agree,Neutral,Yes,"State and Federal Agencies,Academic Publications,Conferences",Unsure,"One day, virtual conference",CWD,
100,R_51cGvNNDe5jEYY4,0.800000012,1984,40,Yes,35226,White,No,Female,"$50,001-60,000",Graduate or Professional School,Yes,No,No,,Yes,5-10 years,Research,Nonprofit/Conservation Organization,Monthly,30,Yes,Yes,Alive - Not Sedated,No,,"Jefferson,Mobile",No,TRUE,I don't know,TRUE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,I don't know,Disagree,Disagree,Neutral,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Neutral,Neutral,Disagree,Agree,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,News Sources",Yes,"One day, in-person conference","Rabies,Leptospirosis,Vector borne,One Health",
100,R_3r81aYgbL2njnXZ,1,1983,41,Yes,36507,White,No,Male,"$60,001-70,000",Some College/AA or AS (2-year degree),No,No,No,,No,<1 year,Land/Wildlife Management,Nonprofit/Conservation Organization,Weekly,50,No,No,,Yes,Sometimes (25%-75%),"Baldwin,Dallas,Monroe",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,I don't know,TRUE,Bites,Incinerate,Neutral,Disagree,Strongly Agree,Disagree,Disagree,Neutral,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,No,"Friends/Family,State and Federal Agencies,Conferences",Yes,"One day, in-person conference","Rabies,Vector borne,CWD","I'm no bioligist, but a friend of mine who is told me to take this also, after I sent the link to him.  Hopefully everyone in District 5 has participated by now."
100,R_2k6dOCZXYiJc6Ci,0.899999976,1987,37,Yes,36701,White,No,Male,"$60,001-70,000",Graduate or Professional School,Yes,No,Yes,5-10 years,No,5-10 years,Consulting,Private Industry,Monthly,0,No,No,,Yes,Usually (>75%),Dallas,Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Bury,Disagree,Neutral,Agree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Neutral,Strongly Agree,Agree,Agree,Neutral,Strongly Agree,Disagree,Neutral,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Vector borne,CWD,SarsCoV2,One Health",
100,R_53DEjlgAgVasJtD,1,1991,33,Yes,36576,White,No,Male,"$70,001-80,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,5-10 years,Land/Wildlife Management,State/Provincial Government,Weekly,60,Yes,No,,Yes,Always (100%),"Baldwin,Mobile",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,I don't know,Bites,Ignore,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Agree,Agree,Neutral,Disagree,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference,One day, virtual conference","Vector borne,CWD,SarsCoV2,One Health",
100,R_5PzBd9SbA62THMd,,1992,32,Yes,35466,White,No,Male,"$30,001-40,000",Some College/AA or AS (2-year degree),No,No,Yes,5-10 years,Yes,5-10 years,Land/Wildlife Management,Federal Government,Daily,90,Yes,No,,Yes,Sometimes (25%-75%),"Bibb,Chilton,Dallas,Greene,Hale,Perry,Pickens,Tuscaloosa,Walker,Winston",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,Incinerate,Agree,Agree,Neutral,Disagree,Agree,Disagree,Strongly Disagree,Agree,Neutral,Agree,Neutral,Agree,Strongly Disagree,Neutral,Strongly Agree,Agree,Yes,"Friends/Family,State and Federal Agencies,Academic Publications,Social Media,Conferences",Yes,"One day, in-person conference","Influenza,Leptospirosis,Raccoon roundworm,CWD,SarsCoV2",
100,R_5CPVgdf1cSfcoYF,0.899999976,1989,35,Yes,36756,White,No,Male,"$40,001-50,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,<1 year,Land/Wildlife Management,Federal Government,Daily,80,No,No,,Yes,Usually (>75%),"Bibb,Perry",No,TRUE,I don't know,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Bites,Incinerate,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly Agree,Disagree,Neutral,Neutral,Neutral,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Yes,"State and Federal Agencies,Academic Publications,News Sources,I have not looked for health information",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_17UMLxYj6hrWFYO,0.899999976,2003,21,Yes,36832,White,No,Female,"$0-20,000",High school graduate/GED,No,No,No,,Yes,<1 year,Research,Academic/Research Institution,Weekly,10,Yes,Yes,Alive - Not Sedated,Yes,Sometimes (25%-75%),Lee,No,TRUE,I don't know,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,I don't know,Agree,Neutral,Strongly Agree,Agree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,News Sources,Conferences",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_6fixWsyJaJZbBLL,0.899999976,2004,20,Yes,36870,White,No,Female,"$100,001+",Some College/AA or AS (2-year degree),No,No,No,,Yes,<1 year,Research,Academic/Research Institution,Weekly,20,No,No,,,,Lee,No,I don't know,FALSE,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Bites,Field dress and consumption,Disagree,Neutral,Agree,Neutral,Disagree,Disagree,Neutral,Agree,Disagree,Neutral,Agree,Disagree,Agree,Agree,Agree,Disagree,Yes,"State and Federal Agencies,Academic Publications",Yes,"One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Raccoon roundworm,CWD,SarsCoV2",
100,R_1fqGHH0Qy6ixjP4,0.899999976,2002,22,Yes,36830,White,No,Female,"$60,001-70,000",Some College/AA or AS (2-year degree),No,No,Yes,<5 years,No,<1 year,Research,Academic/Research Institution,Weekly,70,Yes,Yes,Dead,No,,"Lee,Macon",No,I don't know,I don't know,TRUE,TRUE,FALSE,I don't know,FALSE,TRUE,I don't know,Field dress and consumption,Neutral,Disagree,Disagree,Neutral,Disagree,Strongly Disagree,Disagree,Strongly Agree,Agree,Neutral,Agree,Disagree,Strongly Agree,Strongly Agree,Neutral,Disagree,Yes,"State and Federal Agencies,Conferences",Yes,"One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2",
100,R_5LeewLUlKLVSRUd,0.899999976,2003,21,Yes,36830,White,No,Female,"$30,001-40,000",Some College/AA or AS (2-year degree),No,No,No,,No,<1 year,Education,Academic/Research Institution,Never,0,No,No,,,,,No,TRUE,I don't know,TRUE,TRUE,FALSE,I don't know,TRUE,TRUE,Bites,I don't know,Neutral,Disagree,Agree,Neutral,Neutral,Disagree,Neutral,Strongly Agree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Agree,Agree,Yes,"Friends/Family,State and Federal Agencies,News Sources",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Leptospirosis,CWD,One Health ",Management of disease course
100,R_60BJMdjafHR64LA,0.899999976,1973,51,Yes,36203,White,No,Male,"$100,001+",High school graduate/GED,No,No,Yes,>10 years,No,<1 year,Other,Other,Rarely,20,No,No,,,,Calhoun,Yes,FALSE,TRUE,TRUE,FALSE,I don't know,FALSE,FALSE,TRUE,I don't know,I don't know,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Strongly Agree,Neutral,Neutral,Neutral,Neutral,Neutral,No,I have not looked for health information,No,"Year-long, once a month, virtual conference",One Health,
100,R_6h7cRKiDdzrTZSx,1,2003,21,Yes,36830,White,No,Male,"$0-20,000",High school graduate/GED,No,No,Yes,<5 years,Yes,<1 year,Land/Wildlife Management,Federal Government,Weekly,70,No,No,,Yes,Always (100%),"Lee,Macon",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,I don't know,Neutral,Strongly Agree,Disagree,Neutral,Strongly Disagree,Neutral,Neutral,Agree,Strongly Agree,Neutral,Agree,Neutral,Agree,Strongly Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Influenza,Vector borne,CWD",
100,R_7QntwAzxJkJW4Ie,0.899999976,2000,24,No,36832,White,No,Female,"$40,001-50,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,<1 year,Land/Wildlife Management,State/Provincial Government,Weekly,30,No,No,,Yes,Sometimes (25%-75%),Lee,Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,I don't know,Disagree,Agree,Neutral,Neutral,Strongly Disagree,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Disagree,Agree,Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,Social Media,News Sources,Conferences",Yes,"One day, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_7000PSnJzvXdjzs,0.899999976,1975,49,Yes,36092,White,I prefer not to answer,Female,"$90,001-100,000",Graduate or Professional School,Yes,No,No,,Yes,>20 years,Land/Wildlife Management,State/Provincial Government,Monthly,20,Yes,Yes,Dead,No,,"Autauga,Barbour,Colbert,Lauderdale",Yes,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Incinerate,Strongly Disagree,Disagree,Neutral,Strongly Disagree,Neutral,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Agree,No,"State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
100,R_6aH16Y8Y9FNE2PL,0.899999976,2003,21,Yes,35950,White,No,Male,"$0-20,000",Some College/AA or AS (2-year degree),No,No,Yes,<5 years,Yes,<1 year,Land/Wildlife Management,Federal Government,Daily,30,No,No,,,,,No,TRUE,I don't know,FALSE,I don't know,FALSE,I don't know,TRUE,TRUE,Bites,Field dress and consumption,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Neutral,Agree,Neutral,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Yes,"State and Federal Agencies,Conferences",Yes,"One day, virtual conference","Raccoon roundworm,SarsCoV2,One Health",
100,R_15tt1PYLmeORFQy,0.899999976,1999,25,Yes,36830,White,No,Female,"$0-20,000",Some College/AA or AS (2-year degree),No,No,Yes,<5 years,Yes,<1 year,Research,Academic/Research Institution,Weekly,40,No,Yes,Alive - Not Sedated,Yes,Always (100%),"Lee,Macon,Montgomery,Tallapoosa",No,TRUE,I don't know,TRUE,TRUE,FALSE,I don't know,TRUE,TRUE,Bites,I don't know,Disagree,Agree,Agree,Neutral,Strongly Disagree,Disagree,Neutral,Strongly Agree,Neutral,Agree,Strongly Agree,Neutral,Strongly Agree,Agree,Neutral,Agree,Yes,"Academic Publications,Social Media,Conferences",Yes,"One day, in-person conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,CWD,SarsCoV2,One Health",
100,R_52mtKgHB43KGTNE,1,1996,28,Yes,35772,White,No,Male,"$40,001-50,000",College Graduate/BA or BS (4-year degree),Yes,Yes,Yes,5-10 years,Yes,1-5 years,Land/Wildlife Management,State/Provincial Government,Weekly,70,Yes,Yes,Alive - Not Sedated,Yes,Usually (>75%),Jackson,Yes,TRUE,FALSE,FALSE,TRUE,FALSE,I don't know,I don't know,TRUE,Blood,Incinerate,Disagree,Agree,Agree,Disagree,Disagree,Neutral,Agree,Agree,Neutral,Agree,Agree,Agree,Neutral,Strongly Agree,Agree,Agree,Yes,"State and Federal Agencies,Academic Publications,Conferences",Yes,"Year-long, once a month, virtual conference","Rabies,Influenza",
100,R_3NLfQynAGxl06eA,0.899999976,1993,31,Yes,35096,White,No,Male,"$50,001-60,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,1-5 years,Land/Wildlife Management,State/Provincial Government,Monthly,60,Yes,Yes,Dead,Yes,Always (100%),"Calhoun,Chambers,Cherokee,Clay,Cleburne,Coosa,DeKalb,Etowah,Jackson,Marshall,Randolph,Saint Clair,Talladega,Tallapoosa",Yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,Bury,Disagree,Agree,Strongly Agree,Disagree,Disagree,Neutral,Agree,Agree,Agree,Agree,Strongly Agree,Neutral,Disagree,Strongly Agree,Agree,Disagree,Yes,"State and Federal Agencies,Academic Publications",Yes,"Year-long, once a month, virtual conference","Rabies,Influenza,Raccoon roundworm,Vector borne",
100,R_6DGYoINSFOpMXv3,0.899999976,2003,21,Yes,36832,White,No,Male,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,Yes,<1 year,Education,Academic/Research Institution,Weekly,60,No,No,,,,"Autauga,Elmore,Montgomery,Pike",Yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,I don't know,Bites,Bury,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Yes,"Friends/Family,State and Federal Agencies,Academic Publications",Yes,"One day, in-person conference,One day, virtual conference","Rabies,Vector borne,CWD",
100,R_5eeqoDzUjslQfe2,1,2001,23,Yes,35749,White,No,Male,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,<5 years,Yes,<1 year,Land/Wildlife Management,Private Industry,Daily,100,Yes,Yes,Dead,Yes,Always (100%),Madison,Yes,TRUE,I don't know,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Bites,Field dress and consumption,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,No,"State and Federal Agencies,Academic Publications",Yes,"One day, in-person conference","Rabies,Influenza,CWD,SarsCoV2",
100,R_6Kd2eg9ycKUGdlP,1,2003,21,Yes,36201,White,No,Female,"$0-20,000",College Graduate/BA or BS (4-year degree),Yes,No,Yes,<5 years,Yes,<1 year,Land/Wildlife Management,Federal Government,Rarely,70,No,No,,,,Calhoun,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Bites,Ignore,Neutral,Agree,Strongly Agree,Agree,Strongly Disagree,Neutral,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Disagree,Yes,"Friends/Family,State and Federal Agencies,Academic Publications,Conferences",Yes,"One day, in-person conference",One Health,
100,R_5fqjXjWWQG99uaG,0.899999976,2002,22,Yes,36830,White,No,Male,"$0-20,000",High school graduate/GED,No,No,No,,Yes,<1 year,Education,Academic/Research Institution,Rarely,0,No,No,,,,,Yes,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Bites,I don't know,Disagree,Neutral,Neutral,Disagree,Neutral,Disagree,Disagree,Agree,Agree,Neutral,Neutral,Disagree,Agree,Agree,Neutral,Neutral,No,"State and Federal Agencies,Academic Publications",Yes,"One day, in-person conference","Rabies,Influenza,Leptospirosis,Vector borne",
100,R_3URdG2MZB4r82Ep,1,2001,23,Yes,36830,White,No,Female,"$90,001-100,000",College Graduate/BA or BS (4-year degree),Yes,No,No,,No,<1 year,Research,Academic/Research Institution,Weekly,90,Yes,Yes,Alive - Sedated,Yes,Usually (>75%),"Lee,Mobile",No,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,I don't know,TRUE,Bites,I don't know,Strongly Disagree,Agree,Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Neutral,Agree,Strongly Agree,Agree,Disagree,No,"State and Federal Agencies,Social Media,News Sources",Yes,"One day, in-person conference,One day, virtual conference,Year-long, once a month, virtual conference","Rabies,Influenza,Leptospirosis,Raccoon roundworm,Vector borne,CWD,SarsCoV2,One Health",
